,4. close
1496,43.6
1497,44.04
1498,43.95
1499,42.66
1500,41.78
1501,41.87
1502,41.294
1503,41.28
1504,40.548
1505,39.64
1506,41.34
1507,40.55
1508,38.55
1509,38.32
1510,38.41
1511,37.81
1512,37.08
1513,36.56
1514,36.65
1515,37.019
1516,38.22
1517,38.5
1518,38.54
1519,38.87
1520,38.55
1521,39.189
1522,38.05
1523,37.489
1524,36.8
1525,37.627
1526,35.43
1527,34.01
1528,34.359
1529,26.51
1530,26.13
1531,26.045
1532,25.881
1533,26.18
1534,26.65
1535,26.32
1536,26.28
1537,25.91
1538,25.81
1539,25.8
1540,25.48
1541,24.71
1542,24.37
1543,24.52
1544,24.41
1545,24.81
1546,24.88
1547,24.66
1548,24.16
1549,24.25
1550,23.935
1551,24.53
1552,23.9
1553,24.309
1554,24.21
1555,24.022
1556,23.63
1557,23.73
1558,23.77
1559,24.03
1560,24.33
1561,23.291
1562,22.97
1563,22.899
1564,23.52
1565,23.848
1566,24.348
1567,24.55
1568,23.32
1569,24.1
1570,24.3125
1571,25.06
1572,25.159
1573,25.66
1574,25.759
1575,26.25
1576,26.13
1577,26.6
1578,27.07
1579,26.82
1580,26.68
1581,27.04
1582,27.12
1583,26.889
1584,27.57
1585,28.311
1586,28.97
1587,27.43
1588,27.769
1589,26.98
1590,26.85
1591,26.14
1592,26.11
1593,25.98
1594,25.97
1595,25.73
1596,25.69
1597,26.625
1598,26.92
1599,26.52
1600,27.4
1601,28.0175
1602,27.57
1603,26.59
1604,26.849
1605,27.39
1606,27.0725
1607,26.25
1608,25.42
1609,25.53
1610,25.58
1611,26.09
1612,25.205
1613,25.131
1614,25.73
1615,25.74
1616,25.86
1617,26.55
1618,26.49
1619,26.645
1620,27.04
1621,27.08
1622,27.83
1623,28.14
1624,27.96
1625,28.578
1626,27.4525
1627,27.52
1628,27.72
1629,27.78
1630,27.25
1631,26.87
1632,27.39
1633,27.27
1634,27.13
1635,27.283
1636,28.462
1637,28.93
1638,28.32
